std_name,Collection,Y_2046,Y_1088,DSM70459,CYC1058,Y_27106,NCYC1006,NCYC777,NBRC1802,NBRC815,Y_5509,MS300c,BY4741,Killer,Killer_Y_2046,Only_Y_2046,KHR,KHS,Func_KHR,Func_KHS
BLF,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,truncated,mutant,0,1
BLG,Liti1011,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,mutant,mutant,1,1
BLH,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,mutant,0,1
BLI,Liti1011,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,mutant,mutant,1,1
BLK,Liti1011,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,mutant,canonical,1,1
BLL,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,mutant,1,1
BLM,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,mutant,1,1
BLN,Liti1011,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,mutant,mutant,1,1
BLP,Liti1011,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,mutant,mutant,1,1
BLQ,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,mutant,1,1
BLR,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
BLS,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,missing,mutant,0,1
BLT,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
BLV,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,mutant,1,1
BMA,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
BMB,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
BMC,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
BMD,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,truncated,mutant,0,1
BME,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,truncated,1,0
BMF,Liti1011,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,truncated,mutant,0,1
BMG,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
BMH,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
BMI,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
BMK,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
BML,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
BMM,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
BMN,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,missing,mutant,0,1
BMQ,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,truncated,1,0
BMR,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truncated,truncated,0,0
BMV,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truncated,truncated,0,0
BNA,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truncated,truncated,0,0
BNB,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truncated,truncated,0,0
BNC,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truncated,truncated,0,0
BND,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truncated,truncated,0,0
BNE,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,mutant,1,1
BNF,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
BNG,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
BNH,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,mutant,0,1
BNI,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,mutant,1,1
BNK,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
BNL,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
BNM,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,mutant,1,1
BNN,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,mutant,0,1
BNP,Liti1011,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,mutant,mutant,1,1
BNQ,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truncated,mutant,0,1
BNR,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,mutant,1,1
BNT,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,mutant,1,1
BNV,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
BPA,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,truncated,1,0
BPB,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,mutant,1,1
BPC,Liti1011,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,missing,mutant,0,1
BPF,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,mutant,1,1
BPG,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,mutant,1,1
BPH,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,mutant,1,1
BPI,Liti1011,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,mutant,truncated,1,0
BPK,Liti1011,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,mutant,mutant,1,1
BPL,Liti1011,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,missing,truncated,0,0
BPM,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
BPN,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,truncated,1,0
BPP,Liti1011,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,missing,mutant,0,1
BPQ,Liti1011,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,mutant,mutant,1,1
BPR,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,truncated,1,0
BPT,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
BPV,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,missing,mutant,0,1
BQA,Liti1011,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,missing,mutant,0,1
BQB,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
BQC,Liti1011,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,mutant,mutant,1,1
BQE,Liti1011,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,mutant,mutant,1,1
BQG,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,mutant,1,1
BQH,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
BQI,Liti1011,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,mutant,mutant,1,1
BQM,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,canonical,1,1
BQN,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,missing,mutant,0,1
BQP,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,missing,canonical,0,1
BQQ,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
BQR,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
BQS,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truncated,truncated,0,0
BQT,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,mutant,0,1
BRA,Liti1011,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,missing,mutant,0,1
BRB,Liti1011,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,mutant,mutant,1,1
BRC,Liti1011,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,mutant,mutant,1,1
BRD,Liti1011,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,truncated,mutant,0,1
BRE,Liti1011,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,missing,mutant,0,1
BRF,Liti1011,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,mutant,mutant,1,1
BRG,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,truncated,1,0
BRH,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,mutant,1,1
BRK,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
BRL,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
BRM,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
BRP,Liti1011,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,mutant,mutant,1,1
BRQ,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,truncated,1,0
BRV,Liti1011,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,mutant,truncated,1,0
BSA,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
BSB,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,mutant,0,1
BSC,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
BSD,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,mutant,0,1
BSE,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,missing,mutant,0,1
BSG,Liti1011,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,mutant,mutant,1,1
BSI,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,mutant,1,1
BSK,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
BSL,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
BSM,Liti1011,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,mutant,truncated,1,0
BSN,Liti1011,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,mutant,mutant,1,1
BSP,Liti1011,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,missing,mutant,0,1
BSR,Liti1011,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,mutant,mutant,1,1
BSS,Liti1011,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,mutant,mutant,1,1
BST,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,missing,mutant,0,1
BTA,Liti1011,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,mutant,mutant,1,1
BTB,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,mutant,1,1
BTC,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,mutant,1,1
BTD,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
BTE,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,mutant,0,1
BTF,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
BTG,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,truncated,1,0
BTH,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,truncated,mutant,0,1
BTI,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truncated,truncated,0,0
BTL,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
BTN,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
BTP,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
BTR,Liti1011,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,mutant,mutant,1,1
BTS,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truncated,truncated,0,0
BTT,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,missing,mutant,0,1
BTV,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,missing,mutant,0,1
BVA,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
BVB,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,missing,mutant,0,1
BVD,Liti1011,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,missing,truncated,0,0
BVE,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,mutant,0,1
BVF,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,missing,mutant,0,1
BVG,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,mutant,0,1
BVK,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
BVM,Liti1011,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,mutant,mutant,1,1
BVT,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,truncated,1,0
BVV,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
CAA,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,truncated,1,0
CAB,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,truncated,1,0
CAC,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
CAD,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
CAE,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
CAF,Liti1011,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,mutant,mutant,1,1
CAH,Liti1011,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,mutant,mutant,1,1
CAI,Liti1011,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,mutant,mutant,1,1
CAK,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
CAL,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
CAM,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
CAN,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
CAP,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,truncated,1,0
CAQ,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
CAR,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,truncated,1,0
CAS,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,truncated,1,0
CAT,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,truncated,1,0
CAV,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
CBA,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
CBB,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
CBC,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
CBD,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
CBE,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
CBF,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
CBG,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
CBH,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,missing,mutant,0,1
CBI,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,missing,mutant,0,1
CBK,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
CBL,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
CBM,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
CBN,Liti1011,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,mutant,mutant,1,1
CBR,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,mutant,1,1
CCC,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
CCD,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
CCE,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
CCF,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
CCG,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
CCH,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
CCI,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
CCL,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truncated,truncated,0,0
CCM,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
CCN,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truncated,truncated,0,0
CCP,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truncated,truncated,0,0
CCQ,Liti1011,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,truncated,truncated,0,0
CCR,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
CCS,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
CCT,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,truncated,1,0
CCV,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
CDA,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,truncated,1,0
CDB,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truncated,truncated,0,0
CDC,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truncated,truncated,0,0
CDD,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truncated,truncated,0,0
CDE,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truncated,truncated,0,0
CDF,Liti1011,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,mutant,truncated,1,0
CDG,Liti1011,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,mutant,truncated,1,0
CDH,Liti1011,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,mutant,truncated,1,0
CDI,Liti1011,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,mutant,truncated,1,0
CDK,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,truncated,1,0
CDL,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truncated,truncated,0,0
CDM,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,canonical,1,1
CDN,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
CDP,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truncated,truncated,0,0
CDQ,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truncated,truncated,0,0
CDR,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
CDS,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,truncated,mutant,0,1
CDT,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
CDV,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
CEA,Liti1011,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,missing,mutant,0,1
CEB,Liti1011,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,truncated,mutant,0,1
CEC,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,mutant,0,1
CED,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
CEE,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,mutant,0,1
CEF,Liti1011,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,mutant,mutant,1,1
CEG,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,mutant,0,1
CEH,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truncated,mutant,0,1
CEI,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,mutant,0,1
CEK,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
CEL,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
CEM,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
CEN,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
CEP,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
CEQ,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truncated,mutant,0,1
CER,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
CES,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,missing,truncated,0,0
CET,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
CEV,Liti1011,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,truncated,truncated,0,0
CFA,Liti1011,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,truncated,mutant,0,1
CFB,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
CFC,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
CFD,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,truncated,1,0
CFE,Liti1011,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,mutant,mutant,1,1
CFF,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
CFG,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,mutant,1,1
CFH,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,mutant,1,1
CFI,Liti1011,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,mutant,mutant,1,1
CFM,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,truncated,1,0
CFN,Liti1011,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,mutant,mutant,1,1
CFP,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
CFQ,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,truncated,1,0
CFR,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,mutant,0,1
CFS,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,mutant,1,1
CFT,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,canonical,1,1
CFV,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,mutant,1,1
CGB,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
CGC,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,truncated,1,0
CGD,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
CGE,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missing,truncated,0,0
CGG,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truncated,truncated,0,0
CGH,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,truncated,1,0
CGI,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truncated,truncated,0,0
CGK,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,truncated,1,0
CGL,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truncated,truncated,0,0
CGN,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truncated,truncated,0,0
CGP,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truncated,truncated,0,0
CGQ,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mutant,truncated,1,0
CGR,Liti1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truncated,truncated,0,0
CGS,Liti1011,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,missing,canonical,0,1
CGT,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,missing,mutant,0,1
CGV,Liti1011,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,mutant,truncated,1,0
CHA,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
CHB,Liti1011,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,mutant,canonical,1,1
CHC,Liti1011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mutant,mutant,1,1
